experiment_id,trainset,sequence_id,label,loss,binary_threshold,roc_auc,sensitivity,specificity,PPV,NPV,accuracy,F1
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top10,top10,105513.24379097889,42,0.918418795644151,0.7478753541076487,0.9541284403669725,0.9422088340263908,0.7909852842953482,0.8510018972373106,0.8338694253672955
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top10,top10,105513.24379097889,100,0.9543580683156654,0.8692579505300353,0.90625,0.9026487788097696,0.8739218400596316,0.8877539752650176,0.885638746695168
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top10,top10,105513.24379097889,365,0.9145006203473945,0.9741935483870968,0.7427884615384616,0.7911235374869334,0.9664238584313647,0.8584910049627792,0.8731660191408178
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top35,top35,82024.0138029949,42,0.9470153177049729,0.8461538461538461,0.9054054054054054,0.8994475138121547,0.8547595682041217,0.8757796257796258,0.8719871451526514
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top35,top35,82024.0138029949,100,0.9592028985507247,0.85,0.9230769230769231,0.9170124481327802,0.8602150537634408,0.8865384615384615,0.8822355289421158
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top35,top35,82024.0138029949,365,0.9413117335101094,0.8928571428571429,0.8375870069605569,0.8460934432665881,0.8865888957109026,0.86522207490885,0.8688465105027618
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top25,top25,88132.37007794784,42,0.9385512882839085,0.8074866310160428,0.9454545454545454,0.9367245657568238,0.8308270676691729,0.8764705882352941,0.8673176335439402
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top25,top25,88132.37007794784,100,0.9593120805369127,0.8791946308724832,0.9087837837837838,0.9060024766933806,0.8826664317646281,0.8939892073281335,0.892397270520005
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top25,top25,88132.37007794784,365,0.9333797424295163,0.9349112426035503,0.788235294117647,0.8153229723166585,0.9237232827541197,0.8615732683605987,0.8710315530045075
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top20,top20,89711.19046614112,42,0.9270903510741824,0.7896174863387978,0.9452054794520548,0.9351092593413413,0.8179433198380566,0.8674114828954262,0.856226790316362
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top20,top20,89711.19046614112,100,0.9533744769385418,0.8797250859106529,0.8979591836734694,0.8960640045717552,0.8818789172808044,0.8888421347920612,0.8878193785830562
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top20,top20,89711.19046614112,365,0.9309445681471933,0.9316770186335404,0.7877358490566038,0.8144448713023434,0.9201889181696841,0.8597064338450721,0.8691255449116525
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top30,top30,85181.79781093297,42,0.9381840975939052,0.8010752688172043,0.9506726457399103,0.9419952938508207,0.8269613908520856,0.8758739572785572,0.8658388815780901
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top30,top30,85181.79781093297,100,0.9586242740605156,0.9158249158249159,0.8691275167785235,0.8749662669070262,0.9117016107048463,0.8924762163017197,0.8949294763863204
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top30,top30,85181.79781093297,365,0.9365012497542617,0.9457831325301205,0.7762237762237763,0.8086662104239456,0.934713133465226,0.8610034543769484,0.8718665656977534
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top38,top38,80078.05205438095,42,0.9434478707782673,0.808,0.9383259911894273,0.9290837622077237,0.8301374988307922,0.8731629955947137,0.864321797481716
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top38,top38,80078.05205438095,100,0.9590728476821192,0.9133333333333333,0.8576158940397351,0.8651304784208765,0.9082195623714232,0.8854746136865342,0.8885786693011468
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top38,top38,80078.05205438095,365,0.9463142680156926,0.9161676646706587,0.8137931034482758,0.8310856372218475,0.9066065513433934,0.8649803840594672,0.8715551277770137
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top15,top15,101616.49438400341,42,0.9192148551821575,0.7683923705722071,0.9444444444444444,0.9325739481903362,0.8030634573304157,0.8564184075083258,0.84255954851025
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top15,top15,101616.49438400341,100,0.9485169491525424,0.847457627118644,0.9166666666666666,0.9104704097116844,0.857331571994716,0.8820621468926553,0.8778346744696416
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top15,top15,101616.49438400341,365,0.9178176593061786,0.9259259259259259,0.7719714964370546,0.8023938400548906,0.9124467089528959,0.8489487111814903,0.8597451396830583
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top5,top5,125085.52009550056,42,0.8790380581360504,0.7661971830985915,0.8617021276595744,0.8470993605672067,0.7865798615860164,0.813949655379083,0.8046197661794092
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top5,top5,125085.52009550056,100,0.909207665126393,0.8197879858657244,0.8692307692307693,0.8624288696348403,0.8282783806884406,0.8445093775482468,0.8405679965440839
CWQJ9nlD_1052_extval_gr1,deriva,CWQJ9nlD_1052_gr1_top5,top5,125085.52009550056,365,0.8878795589482612,0.8866666666666667,0.7760814249363868,0.7983778582229758,0.8725753847914403,0.8313740458015267,0.8402092927929016
